district,school,num_applications
Residential District 18,27Q262,2
Residential District 18,02M615,10
Residential District 18,06M293,6
Residential District 18,13K674,214
Residential District 18,24Q293,2
Residential District 18,17K600,221
Residential District 18,15K519,68
Residential District 18,11X288,2
Residential District 18,05M362,13
Residential District 18,18K629,123
Residential District 18,31R450,7
Residential District 18,19K659,11
Residential District 18,15K429,26
Residential District 18,13K265,25
Residential District 18,32K545,8
Residential District 18,23K644,48
Residential District 18,12X271,2
Residential District 18,19K409,51
Residential District 18,01M450,12
Residential District 18,14K477,18
Residential District 18,21K525,412
Residential District 18,14K685,1
Residential District 18,02M416,40
Residential District 18,30Q258,2
Residential District 18,27Q314,2
Residential District 18,04M372,1
Residential District 18,02M294,25
Residential District 18,29Q265,2
Residential District 18,21K572,21
Residential District 18,19K502,45
Residential District 18,02M303,2
Residential District 18,25Q460,3
Residential District 18,25Q263,2
Residential District 18,02M288,10
Residential District 18,10X437,2
Residential District 18,10X438,2
Residential District 18,28Q440,10
Residential District 18,20K490,60
Residential District 18,26Q430,13
Residential District 18,03M417,3
Residential District 18,30Q501,16
Residential District 18,20K505,143
Residential District 18,05M499,6
Residential District 18,03M860,2
Residential District 18,09X517,3
Residential District 18,27Q260,2
Residential District 18,23K514,70
Residential District 18,29Q272,2
Residential District 18,13K605,95
Residential District 18,13K594,15
Residential District 18,02M374,14
Residential District 18,24Q485,2
Residential District 18,11X455,2
Residential District 18,02M534,19
Residential District 18,24Q550,3
Residential District 18,19K504,37
Residential District 18,28Q328,1
Residential District 18,27Q650,8
Residential District 18,02M545,9
Residential District 18,10X565,2
Residential District 18,02M400,4
Residential District 18,06M468,8
Residential District 18,02M420,47
Residential District 18,18K617,126
Residential District 18,03M492,15
Residential District 18,28Q690,2
Residential District 18,06M467,7
Residential District 18,05M692,496
Residential District 18,06M463,3
Residential District 18,18K633,242
Residential District 18,17K546,193
Residential District 18,17K539,77
Residential District 18,09X543,3
Residential District 18,17K537,91
Residential District 18,10X696,393
Residential District 18,03M494,12
Residential District 18,11X275,2
Residential District 18,02M489,17
Residential District 18,02M296,7
Residential District 18,11X509,1
Residential District 18,21K348,25
Residential District 18,20K485,79
Residential District 18,12X550,1
Residential District 18,28Q505,10
Residential District 18,28Q325,1
Residential District 18,02M437,3
Residential District 18,29Q498,2
Residential District 18,02M605,3
Residential District 18,02M407,2
Residential District 18,29Q243,2
Residential District 18,24Q530,2
Residential District 18,21K337,8
Residential District 18,17K524,8
Residential District 18,06M211,2
Residential District 18,18K563,259
Residential District 18,02M529,2
Residential District 18,28Q350,2
Residential District 18,22K425,603
Residential District 18,27Q480,43
Residential District 18,25Q425,14
Residential District 18,21K540,302
Residential District 18,15K462,173
Residential District 18,14K071,8
Residential District 18,15K592,12
Residential District 18,21K468,94
Residential District 18,18K569,107
Residential District 18,02M425,6
Residential District 18,22K535,191
Residential District 18,21K559,16
Residential District 18,30Q450,2
Residential District 18,02M308,14
Residential District 18,14K586,10
Residential District 18,03M541,37
Residential District 18,02M427,2
Residential District 18,02M542,3
Residential District 18,02M392,13
Residential District 18,04M435,28
Residential District 18,02M280,10
Residential District 18,02M459,2
Residential District 18,02M439,38
Residential District 18,26Q435,1
Residential District 18,24Q585,9
Residential District 18,29Q492,1
Residential District 18,17K590,593
Residential District 18,23K647,2
Residential District 18,28Q167,2
Residential District 18,24Q520,3
Residential District 18,22K405,811
Residential District 18,08X312,3
Residential District 18,15K684,309
Residential District 18,02M418,76
Residential District 18,09X252,2
Residential District 18,19K583,9
Residential District 18,02M432,3
Residential District 18,02M520,7
Residential District 18,02M412,8
Residential District 18,02M414,24
Residential District 18,02M376,28
Residential District 18,16K765,30
Residential District 18,02M543,18
Residential District 18,31R440,3
Residential District 18,01M539,62
Residential District 18,20K445,101
Residential District 18,01M292,3
Residential District 18,22K611,26
Residential District 18,14K474,38
Residential District 18,02M298,52
Residential District 18,04M495,3
Residential District 18,15K464,45
Residential District 18,29Q259,3
Residential District 18,17K122,183
Residential District 18,19K507,143
Residential District 18,31R445,2
Residential District 18,29Q283,2
Residential District 18,22K630,2
Residential District 18,02M408,19
Residential District 18,28Q310,1
Residential District 18,28Q680,2
Residential District 18,27Q302,2
Residential District 18,28Q687,415
Residential District 18,26Q566,2
Residential District 18,29Q248,2
Residential District 18,24Q600,6
Residential District 18,02M422,3
Residential District 18,21K344,2
Residential District 18,31R600,2
Residential District 18,08X293,2
Residential District 18,02M531,4
Residential District 18,27Q475,2
Residential District 18,25Q670,2
Residential District 18,24Q560,2
Residential District 18,27Q308,9
Residential District 18,27Q323,6
Residential District 18,19K683,10
Residential District 18,17K531,58
Residential District 18,02M413,8
Residential District 18,08X348,1
Residential District 18,13K419,124
Residential District 18,17K543,138
Residential District 18,15K463,9
Residential District 18,03M859,3
Residential District 18,19K422,71
Residential District 18,31R605,381
Residential District 18,02M139,4
Residential District 18,02M475,539
Residential District 18,15K667,45
Residential District 18,31R460,2
Residential District 18,02M519,21
Residential District 18,23K697,21
Residential District 18,32K552,28
Residential District 18,15K497,37
Residential District 18,10X445,400
Residential District 18,16K688,18
Residential District 18,32K168,72
Residential District 18,32K549,15
Residential District 18,12X478,3
Residential District 18,02M260,9
Residential District 18,02M399,3
Residential District 18,14K478,51
Residential District 18,17K528,67
Residential District 18,02M600,28
Residential District 18,10X237,2
Residential District 18,03M299,2
Residential District 18,07X551,1
Residential District 18,19K764,19
Residential District 18,02M135,3
Residential District 18,03M402,2
Residential District 18,13K483,104
Residential District 18,14K454,29
Residential District 18,28Q620,12
Residential District 18,05M670,2
Residential District 18,31R455,2
Residential District 18,25Q525,20
Residential District 18,19K615,103
Residential District 18,02M533,9
Residential District 18,02M500,3
Residential District 18,07X495,2
Residential District 18,01M448,5
Residential District 18,18K642,74
Residential District 18,02M305,27
Residential District 18,02M507,22
Residential District 18,13K527,20
Residential District 18,02M282,6
Residential District 18,02M551,3
Residential District 18,20K609,25
Residential District 18,03M307,3
Residential District 18,13K350,29
Residential District 18,05M369,3
Residential District 18,02M316,3
Residential District 18,02M300,3
Residential District 18,02M449,8
Residential District 18,18K576,109
Residential District 18,19K660,63
Residential District 18,03M415,3
Residential District 18,03M291,3
Residential District 18,30Q445,2
Residential District 18,21K620,63
Residential District 18,14K558,48
Residential District 18,14K561,88
Residential District 18,12X684,2
Residential District 18,19K510,46
Residential District 18,25Q285,1
Residential District 18,28Q284,9
Residential District 18,04M610,2
Residential District 18,30Q286,1
Residential District 18,28Q896,1
Residential District 18,14K614,43
Residential District 19,02M047,13
Residential District 19,06M540,37
Residential District 19,13K499,64
Residential District 19,21K410,224
Residential District 19,30Q301,62
Residential District 19,17K382,27
Residential District 19,18K637,84
Residential District 19,32K403,45
Residential District 19,17K751,128
Residential District 19,09X365,2
Residential District 19,11X270,2
Residential District 19,02M546,109
Residential District 19,19K404,396
Residential District 19,30Q575,14
Residential District 19,24Q264,25
Residential District 19,17K408,37
Residential District 19,19K618,333
Residential District 19,27Q309,16
Residential District 19,07X600,2
Residential District 19,32K554,105
Residential District 19,08X367,7
Residential District 19,02M630,54
Residential District 19,11X299,2
Residential District 19,27Q400,24
Residential District 19,14K610,83
Residential District 19,24Q610,59
Residential District 19,30Q580,31
Residential District 19,01M696,95
Residential District 19,24Q299,36
Residential District 19,02M411,136
