district,school,num_applications
Residential District 21,14K071,2
Residential District 21,15K592,2
Residential District 21,21K468,444
Residential District 21,10X268,1
Residential District 21,02M419,3
Residential District 21,21K572,140
Residential District 21,02M425,3
Residential District 21,22K535,1035
Residential District 21,21K728,2
Residential District 21,21K559,86
Residential District 21,02M655,2
Residential District 21,02M308,4
Residential District 21,14K586,2
Residential District 21,03M541,62
Residential District 21,02M427,2
Residential District 21,02M392,11
Residential District 21,04M435,14
Residential District 21,02M280,5
Residential District 21,02M439,40
Residential District 21,24Q585,2
Residential District 21,29Q492,1
Residential District 21,17K590,39
Residential District 21,24Q520,8
Residential District 21,22K405,1328
Residential District 21,08X312,3
Residential District 21,15K684,383
Residential District 21,02M418,143
Residential District 21,05M304,2
Residential District 21,02M432,2
Residential District 21,02M520,4
Residential District 21,02M412,23
Residential District 21,02M414,13
Residential District 21,02M376,35
Residential District 21,16K765,2
Residential District 21,02M543,8
Residential District 21,31R440,9
Residential District 21,01M539,117
Residential District 21,20K445,893
Residential District 21,11X513,1
Residential District 21,01M292,4
Residential District 21,22K611,36
Residential District 21,14K474,2
Residential District 21,02M298,25
Residential District 21,04M495,4
Residential District 21,15K464,31
Residential District 21,17K122,9
Residential District 21,19K507,17
Residential District 21,31R445,2
Residential District 21,22K630,2
Residential District 21,02M408,26
Residential District 21,28Q680,1
Residential District 21,27Q302,2
Residential District 21,24Q600,3
Residential District 21,02M422,2
Residential District 21,21K344,189
Residential District 21,31R600,2
Residential District 21,02M531,3
Residential District 21,02M580,3
Residential District 21,27Q475,2
Residential District 21,24Q560,2
Residential District 21,27Q308,2
Residential District 21,27Q351,1
Residential District 21,27Q324,1
Residential District 21,27Q323,13
Residential District 21,19K683,2
Residential District 21,09X404,1
Residential District 21,17K531,2
Residential District 21,02M413,9
Residential District 21,13K419,17
Residential District 21,17K543,39
Residential District 21,03M859,7
Residential District 21,19K422,1
Residential District 21,02M139,3
Residential District 21,15K667,54
Residential District 21,31R460,8
Residential District 21,02M519,14
Residential District 21,23K697,2
Residential District 21,32K552,1
Residential District 21,15K497,7
Residential District 21,16K688,1
Residential District 21,32K168,11
Residential District 21,32K549,1
Residential District 21,02M260,12
Residential District 21,31R028,1
Residential District 21,03M403,2
Residential District 21,02M399,3
Residential District 21,14K478,9
Residential District 21,17K528,18
Residential District 21,02M600,12
Residential District 21,10X237,3
Residential District 21,02M135,3
Residential District 21,13K483,21
Residential District 21,14K454,6
Residential District 21,10X225,2
Residential District 21,28Q620,2
Residential District 21,05M670,2
Residential District 21,31R455,6
Residential District 21,25Q525,21
Residential District 21,19K615,6
Residential District 21,02M533,6
Residential District 21,07X495,3
Residential District 21,01M448,8
Residential District 21,18K642,1
Residential District 21,02M305,4
Residential District 21,02M507,9
Residential District 21,13K527,3
Residential District 21,02M282,3
Residential District 21,02M551,7
Residential District 21,20K609,37
Residential District 21,02M316,2
Residential District 21,02M300,6
Residential District 21,13K350,6
Residential District 21,02M449,3
Residential District 21,18K576,2
Residential District 21,19K660,9
Residential District 21,03M415,3
Residential District 21,06M348,1
Residential District 21,21K620,223
Residential District 21,14K558,17
Residential District 21,14K561,8
Residential District 21,19K510,2
Residential District 21,14K614,2
Residential District 22,02M047,6
Residential District 22,14K610,42
Residential District 22,06M540,12
Residential District 22,21K410,488
Residential District 22,30Q301,25
Residential District 22,17K382,73
Residential District 22,18K637,151
Residential District 22,32K403,9
Residential District 22,17K751,58
Residential District 22,09X365,2
Residential District 22,11X270,2
Residential District 22,02M546,60
Residential District 22,19K404,32
Residential District 22,30Q575,3
Residential District 22,24Q264,3
Residential District 22,17K408,90
Residential District 22,19K618,26
Residential District 22,27Q309,12
Residential District 22,07X600,2
Residential District 22,32K554,51
Residential District 22,08X367,11
Residential District 22,02M630,73
Residential District 22,27Q400,2
Residential District 22,24Q610,17
Residential District 22,30Q580,19
Residential District 22,01M696,123
Residential District 22,24Q299,37
Residential District 22,02M411,114
Residential District 22,26Q495,1
Residential District 22,03M479,119
Residential District 22,13K595,328
Residential District 22,13K670,263
Residential District 22,29Q313,7
Residential District 22,26Q415,2
Residential District 22,16K455,51
Residential District 22,10X264,2
Residential District 22,11X290,2
Residential District 22,09X260,3
Residential District 22,07X522,2
Residential District 22,09X324,2
Residential District 22,09X413,2
Residential District 22,11X418,2
Residential District 22,09X505,2
Residential District 22,08X269,2
Residential District 22,17K547,52
Residential District 22,15K448,59
Residential District 22,22K555,699
Residential District 22,23K493,33
Residential District 22,13K412,59
Residential District 22,18K566,129
Residential District 22,15K423,9
Residential District 22,16K498,79
Residential District 22,15K656,170
Residential District 22,17K745,143
Residential District 22,13K439,27
Residential District 22,19K639,22
Residential District 22,14K488,62
Residential District 22,17K548,58
Residential District 22,21K690,60
Residential District 22,18K567,87
Residential District 22,32K556,8
Residential District 22,02M393,14
Residential District 22,26Q315,2
Residential District 22,31R047,2
Residential District 22,07X548,2
Residential District 22,04M555,16
Residential District 22,27Q262,2
Residential District 22,02M615,25
Residential District 22,06M293,10
Residential District 22,13K674,165
Residential District 22,17K600,214
Residential District 22,15K519,77
Residential District 22,11X288,3
Residential District 22,05M362,46
Residential District 22,06M346,2
Residential District 22,07X427,1
Residential District 22,09X327,1
Residential District 22,10X524,1
Residential District 22,18K629,71
Residential District 22,31R450,2
Residential District 22,15K463,21
Residential District 22,19K659,2
Residential District 22,10X440,2
Residential District 22,15K429,68
Residential District 22,13K265,36
Residential District 22,09X329,3
Residential District 22,32K545,9
Residential District 22,23K644,29
Residential District 22,05M148,1
Residential District 22,19K409,7
Residential District 22,01M450,23
Residential District 22,14K477,11
Residential District 22,21K525,1600
Residential District 22,14K685,2
Residential District 22,02M416,75
Residential District 22,30Q258,2
Residential District 22,27Q334,2
Residential District 22,02M294,57
Residential District 22,29Q265,2
Residential District 22,19K502,19
Residential District 22,02M303,2
Residential District 22,25Q460,2
Residential District 22,02M288,13
Residential District 22,10X437,2
Residential District 22,10X438,2
Residential District 22,28Q440,2
Residential District 22,20K490,283
Residential District 22,26Q430,2
Residential District 22,03M417,6
Residential District 22,30Q501,44
Residential District 22,20K505,448
Residential District 22,05M499,6
Residential District 22,03M860,2
Residential District 22,27Q260,2
Residential District 22,23K514,10
Residential District 22,29Q272,2
Residential District 22,13K605,89
Residential District 22,13K594,14
Residential District 22,02M374,17
Residential District 22,24Q485,2
Residential District 22,11X455,2
Residential District 22,02M534,25
Residential District 22,04M680,3
Residential District 22,24Q550,10
Residential District 22,19K504,20
Residential District 22,28Q328,2
Residential District 22,27Q650,17
Residential District 22,11X544,2
Residential District 22,02M545,26
Residential District 22,02M400,14
Residential District 22,06M423,2
Residential District 22,02M420,84
Residential District 22,18K617,28
Residential District 22,03M492,10
Residential District 22,28Q690,2
Residential District 22,06M467,3
Residential District 22,06M463,2
Residential District 22,18K633,193
Residential District 22,17K546,187
Residential District 22,17K539,69
Residential District 22,09X543,2
Residential District 22,17K537,78
Residential District 22,24Q267,1
Residential District 22,03M494,8
Residential District 22,11X275,2
Residential District 22,02M489,27
Residential District 22,02M296,8
Residential District 22,21K348,54
Residential District 22,20K485,127
Residential District 22,28Q505,6
Residential District 22,28Q325,1
Residential District 22,07X500,1
Residential District 22,02M437,3
Residential District 22,29Q498,2
Residential District 22,02M605,11
Residential District 22,02M544,2
Residential District 22,02M407,16
