district,school,num_applications
Residential District 18,30Q286,2
Residential District 18,28Q896,1
Residential District 18,14K614,14
Residential District 19,02M047,7
Residential District 19,14K610,108
Residential District 19,06M540,22
Residential District 19,21K410,158
Residential District 19,30Q301,24
Residential District 19,17K382,21
Residential District 19,18K637,95
Residential District 19,32K403,64
Residential District 19,17K751,88
Residential District 19,09X365,3
Residential District 19,11X270,2
Residential District 19,02M546,76
Residential District 19,19K404,317
Residential District 19,30Q575,15
Residential District 19,24Q264,41
Residential District 19,17K408,60
Residential District 19,19K618,327
Residential District 19,27Q309,15
Residential District 19,07X600,6
Residential District 19,32K554,109
Residential District 19,08X376,1
Residential District 19,08X367,3
Residential District 19,02M630,112
Residential District 19,27Q400,27
Residential District 19,24Q610,45
Residential District 19,30Q580,27
Residential District 19,01M696,110
Residential District 19,24Q299,83
Residential District 19,02M411,101
Residential District 19,26Q495,2
Residential District 19,03M479,163
Residential District 19,13K595,329
Residential District 19,13K670,234
Residential District 19,29Q313,18
Residential District 19,26Q415,2
Residential District 19,16K455,95
Residential District 19,11X545,1
Residential District 19,08X432,1
Residential District 19,09X260,3
Residential District 19,07X522,2
Residential District 19,09X324,2
Residential District 19,11X249,2
Residential District 19,10X439,2
Residential District 19,09X413,8
Residential District 19,11X418,2
Residential District 19,09X412,2
Residential District 19,12X267,2
Residential District 19,07X527,2
Residential District 19,08X349,1
Residential District 19,09X505,2
Residential District 19,08X269,1
Residential District 19,10X546,2
Residential District 19,11X508,2
Residential District 19,13K553,40
Residential District 19,17K547,33
Residential District 19,15K448,31
Residential District 19,22K555,146
Residential District 19,23K493,107
Residential District 19,13K412,99
Residential District 19,18K566,42
Residential District 19,15K423,2
Residential District 19,16K498,192
Residential District 19,13K616,24
Residential District 19,15K656,179
Residential District 19,17K745,62
Residential District 19,13K439,32
Residential District 19,19K639,275
Residential District 19,14K488,183
Residential District 19,17K548,66
Residential District 19,21K690,6
Residential District 19,18K567,72
Residential District 19,32K556,76
Residential District 19,02M393,20
Residential District 19,26Q315,17
Residential District 19,29Q326,2
Residential District 19,07X548,2
Residential District 19,10X442,2
Residential District 19,04M555,30
Residential District 19,27Q262,8
Residential District 19,02M615,32
Residential District 19,06M293,12
Residential District 19,13K674,187
Residential District 19,24Q293,2
Residential District 19,17K600,96
Residential District 19,15K519,46
Residential District 19,11X288,2
Residential District 19,05M362,29
Residential District 19,09X327,1
Residential District 19,18K629,56
Residential District 19,31R450,2
Residential District 19,15K463,3
Residential District 19,19K659,257
Residential District 19,10X440,6
Residential District 19,15K429,75
Residential District 19,13K265,47
Residential District 19,32K545,58
Residential District 19,23K644,80
Residential District 19,29Q327,9
Residential District 19,05M148,1
Residential District 19,12X271,1
Residential District 19,19K409,515
Residential District 19,01M450,17
Residential District 19,14K477,66
Residential District 19,25Q281,2
Residential District 19,21K525,181
Residential District 19,14K685,15
Residential District 19,02M416,106
Residential District 19,02M394,2
Residential District 19,30Q258,10
Residential District 19,27Q334,31
Residential District 19,27Q314,13
Residential District 19,04M372,2
Residential District 19,02M294,81
Residential District 19,29Q265,6
Residential District 19,12X251,2
Residential District 19,19K502,130
Residential District 19,02M303,2
Residential District 19,12X682,1
Residential District 19,25Q460,9
Residential District 19,25Q263,9
Residential District 19,02M288,52
Residential District 19,10X437,3
Residential District 19,10X438,2
Residential District 19,28Q440,93
Residential District 19,01M458,2
Residential District 19,20K490,40
Residential District 19,26Q430,52
Residential District 19,03M417,3
Residential District 19,30Q501,80
Residential District 19,20K505,69
Residential District 19,05M499,8
Residential District 19,03M860,1
Residential District 19,27Q260,6
Residential District 19,23K514,149
Residential District 19,29Q272,16
Residential District 19,13K605,181
Residential District 19,08X452,1
Residential District 19,13K594,43
Residential District 19,02M374,37
Residential District 19,24Q485,43
Residential District 19,11X455,3
Residential District 19,02M534,20
Residential District 19,02M586,2
Residential District 19,07X670,2
Residential District 19,08X405,2
Residential District 19,04M680,2
Residential District 19,02M560,2
Residential District 19,24Q550,30
Residential District 19,19K504,120
Residential District 19,28Q328,11
Residential District 19,27Q650,208
Residential District 19,11X544,3
Residential District 19,02M545,14
Residential District 19,10X565,2
Residential District 19,02M400,14
Residential District 19,06M468,9
Residential District 19,02M420,122
Residential District 19,18K617,72
Residential District 19,03M492,19
Residential District 19,28Q690,13
Residential District 19,06M467,10
Residential District 19,06M463,6
Residential District 19,18K633,111
Residential District 19,17K546,83
Residential District 19,17K539,14
Residential District 19,10X433,2
Residential District 19,17K537,31
Residential District 19,24Q267,1
Residential District 19,03M494,22
Residential District 19,11X275,3
Residential District 19,02M489,50
Residential District 19,02M296,3
Residential District 19,11X509,2
Residential District 19,21K348,22
Residential District 19,20K485,48
Residential District 19,12X550,1
Residential District 19,28Q505,96
Residential District 19,28Q325,1
Residential District 19,07X500,2
Residential District 19,02M437,8
Residential District 19,29Q498,39
Residential District 19,02M605,13
Residential District 19,02M544,1
Residential District 19,02M407,9
Residential District 19,29Q243,9
Residential District 19,24Q530,14
Residential District 19,21K337,7
Residential District 19,17K524,13
Residential District 19,02M438,6
Residential District 19,24Q236,9
Residential District 19,06M211,7
Residential District 19,18K563,78
Residential District 19,02M529,8
Residential District 19,28Q350,7
Residential District 19,02M313,2
Residential District 19,22K425,203
Residential District 19,27Q480,273
Residential District 19,25Q425,48
Residential District 19,21K540,102
Residential District 19,15K462,83
Residential District 19,14K071,46
Residential District 19,15K592,12
Residential District 19,21K468,27
Residential District 19,18K569,2
Residential District 19,02M419,3
Residential District 19,21K572,2
Residential District 19,02M425,22
Residential District 19,22K535,73
Residential District 19,02M550,2
Residential District 19,21K559,15
Residential District 19,30Q450,14
Residential District 19,01M515,3
Residential District 19,02M308,51
Residential District 19,14K586,15
Residential District 19,03M541,96
Residential District 19,02M427,3
Residential District 19,02M542,7
Residential District 19,02M392,55
Residential District 19,04M435,32
Residential District 19,02M280,39
Residential District 19,02M459,7
Residential District 19,02M439,68
Residential District 19,26Q435,9
Residential District 19,24Q585,86
Residential District 19,29Q492,7
Residential District 19,17K590,196
Residential District 19,23K647,7
Residential District 19,28Q167,29
Residential District 19,12X248,1
Residential District 19,24Q520,13
Residential District 19,22K405,508
Residential District 19,08X312,2
Residential District 19,15K684,240
Residential District 19,02M418,128
Residential District 19,05M304,2
Residential District 19,12X242,1
Residential District 19,19K583,105
Residential District 19,02M432,12
Residential District 19,02M520,25
Residential District 19,02M412,39
Residential District 19,02M414,20
Residential District 19,02M376,48
Residential District 19,16K765,21
Residential District 19,30Q417,2
Residential District 19,02M543,54
Residential District 19,31R440,2
Residential District 19,01M539,60
Residential District 19,20K445,67
Residential District 19,11X513,2
Residential District 19,30Q555,2
Residential District 19,24Q455,1
Residential District 19,25Q792,2
Residential District 19,18K635,1
Residential District 19,01M292,7
Residential District 19,22K611,11
Residential District 19,14K474,46
Residential District 19,02M298,71
Residential District 19,24Q296,2
Residential District 19,12X388,2
Residential District 19,04M495,8
Residential District 19,15K464,24
Residential District 19,29Q259,2
Residential District 19,17K122,108
Residential District 19,11X542,1
Residential District 19,19K507,278
Residential District 19,31R445,2
Residential District 19,29Q283,2
Residential District 19,02M408,40
Residential District 19,28Q310,2
Residential District 19,28Q680,13
Residential District 19,27Q302,7
Residential District 19,25Q241,2
Residential District 19,26Q566,9
Residential District 19,28Q686,54
Residential District 19,29Q248,2
Residential District 19,25Q252,8
Residential District 19,24Q600,57
Residential District 19,02M422,6
