,School District,School DBN,School Name,Category,Grade 9 Seats Available,Grade 9 Applicants,Grade 9 Offers,Grade 9 Seats Available - Notes
77233,15,15K684,Millennium Brooklyn HS,Residential District 10,,s,s,
77234,15,15K684,Millennium Brooklyn HS,Residential District 11,,s,s,
77235,15,15K684,Millennium Brooklyn HS,Residential District 12,,s,s,
77236,15,15K684,Millennium Brooklyn HS,Residential District 13,,414,29,
77237,15,15K684,Millennium Brooklyn HS,Residential District 14,,195,13,
77238,15,15K684,Millennium Brooklyn HS,Residential District 15,,1336,105,
77239,15,15K684,Millennium Brooklyn HS,Residential District 16,,175,11,
77240,15,15K684,Millennium Brooklyn HS,Residential District 17,,460,28,
77241,15,15K684,Millennium Brooklyn HS,Residential District 18,,259,12,
77242,15,15K684,Millennium Brooklyn HS,Residential District 19,,240,11,
77243,15,15K684,Millennium Brooklyn HS,Residential District 20,,985,59,
77244,15,15K684,Millennium Brooklyn HS,Residential District 21,,409,11,
77245,15,15K684,Millennium Brooklyn HS,Residential District 22,,556,22,
77246,15,15K684,Millennium Brooklyn HS,Residential District 23,,148,s,
77247,15,15K684,Millennium Brooklyn HS,Residential District 24,,66,s,
77248,15,15K684,Millennium Brooklyn HS,Residential District 25,,9,s,
77249,15,15K684,Millennium Brooklyn HS,Residential District 26,,7,s,
77250,15,15K684,Millennium Brooklyn HS,Residential District 27,,70,s,
77251,15,15K684,Millennium Brooklyn HS,Residential District 28,,28,s,
77252,15,15K684,Millennium Brooklyn HS,Residential District 29,,29,s,
77253,15,15K684,Millennium Brooklyn HS,Residential District 30,,26,s,
77254,15,15K684,Millennium Brooklyn HS,Residential District 31,,63,s,
77255,15,15K684,Millennium Brooklyn HS,Residential District 32,,58,s,
77256,15,15K684,Millennium Brooklyn HS,Residential District Unknown,,31,s,
41949,2,02M418,Millennium High School,Residential District 01,,162,13,
41950,2,02M418,Millennium High School,Residential District 02,,1274,81,
41951,2,02M418,Millennium High School,Residential District 03,,463,21,
41952,2,02M418,Millennium High School,Residential District 04,,100,s,
41953,2,02M418,Millennium High School,Residential District 05,,104,s,
41954,2,02M418,Millennium High School,Residential District 06,,165,s,
41955,2,02M418,Millennium High School,Residential District 07,,68,s,
41956,2,02M418,Millennium High School,Residential District 08,,109,s,
41957,2,02M418,Millennium High School,Residential District 09,,119,s,
41958,2,02M418,Millennium High School,Residential District 10,,157,8,
41959,2,02M418,Millennium High School,Residential District 11,,156,s,
41960,2,02M418,Millennium High School,Residential District 12,,62,s,
41961,2,02M418,Millennium High School,Residential District 13,,245,6,
41962,2,02M418,Millennium High School,Residential District 14,,143,7,
41963,2,02M418,Millennium High School,Residential District 15,,624,17,
41964,2,02M418,Millennium High School,Residential District 16,,63,s,
41965,2,02M418,Millennium High School,Residential District 17,,156,6,
41966,2,02M418,Millennium High School,Residential District 18,,86,s,
41967,2,02M418,Millennium High School,Residential District 19,,128,s,
41968,2,02M418,Millennium High School,Residential District 20,,438,14,
41969,2,02M418,Millennium High School,Residential District 21,,169,7,
41970,2,02M418,Millennium High School,Residential District 22,,177,6,
41971,2,02M418,Millennium High School,Residential District 23,,52,s,
41972,2,02M418,Millennium High School,Residential District 24,,277,7,
41973,2,02M418,Millennium High School,Residential District 25,,55,s,
41974,2,02M418,Millennium High School,Residential District 26,,34,s,
41975,2,02M418,Millennium High School,Residential District 27,,118,s,
41976,2,02M418,Millennium High School,Residential District 28,,101,s,
41977,2,02M418,Millennium High School,Residential District 29,,36,s,
41978,2,02M418,Millennium High School,Residential District 30,,240,s,
41979,2,02M418,Millennium High School,Residential District 31,,97,7,
41980,2,02M418,Millennium High School,Residential District 32,,66,s,
41981,2,02M418,Millennium High School,Residential District Unknown,,37,s,
60960,9,09X297,Morris Academy for Collaborative Studies,Residential District 01,,s,s,
60961,9,09X297,Morris Academy for Collaborative Studies,Residential District 03,,s,s,
60962,9,09X297,Morris Academy for Collaborative Studies,Residential District 05,,s,s,
60963,9,09X297,Morris Academy for Collaborative Studies,Residential District 06,,s,s,
60964,9,09X297,Morris Academy for Collaborative Studies,Residential District 07,,75,12,
60965,9,09X297,Morris Academy for Collaborative Studies,Residential District 08,,68,18,
60966,9,09X297,Morris Academy for Collaborative Studies,Residential District 09,,286,92,
60967,9,09X297,Morris Academy for Collaborative Studies,Residential District 10,,77,18,
60968,9,09X297,Morris Academy for Collaborative Studies,Residential District 11,,84,19,
60969,9,09X297,Morris Academy for Collaborative Studies,Residential District 12,,85,21,
60970,9,09X297,Morris Academy for Collaborative Studies,Residential District 15,,s,s,
60971,9,09X297,Morris Academy for Collaborative Studies,Residential District 16,,s,s,
60972,9,09X297,Morris Academy for Collaborative Studies,Residential District 17,,s,s,
60973,9,09X297,Morris Academy for Collaborative Studies,Residential District Unknown,,s,s,
60647,9,09X252,Mott Hall Bronx High School,Residential District 03,,s,s,
60648,9,09X252,Mott Hall Bronx High School,Residential District 05,,6,s,
60649,9,09X252,Mott Hall Bronx High School,Residential District 06,,9,s,
60650,9,09X252,Mott Hall Bronx High School,Residential District 07,,51,s,
60651,9,09X252,Mott Hall Bronx High School,Residential District 08,,67,s,
60652,9,09X252,Mott Hall Bronx High School,Residential District 09,,494,74,
60653,9,09X252,Mott Hall Bronx High School,Residential District 10,,199,16,
60654,9,09X252,Mott Hall Bronx High School,Residential District 11,,50,s,
60655,9,09X252,Mott Hall Bronx High School,Residential District 12,,176,22,
60656,9,09X252,Mott Hall Bronx High School,Residential District 17,,s,s,
60657,9,09X252,Mott Hall Bronx High School,Residential District 24,,s,s,
60658,9,09X252,Mott Hall Bronx High School,Residential District 27,,s,s,
60659,9,09X252,Mott Hall Bronx High School,Residential District 29,,s,s,
60660,9,09X252,Mott Hall Bronx High School,Residential District 30,,s,s,
60661,9,09X252,Mott Hall Bronx High School,Residential District 31,,s,s,
60662,9,09X252,Mott Hall Bronx High School,Residential District Unknown,,s,s,
53984,5,05M304,Mott Hall High School,Residential District 01,,s,s,
53985,5,05M304,Mott Hall High School,Residential District 02,,s,s,
53986,5,05M304,Mott Hall High School,Residential District 03,,22,s,
53987,5,05M304,Mott Hall High School,Residential District 04,,16,s,
53988,5,05M304,Mott Hall High School,Residential District 05,,89,6,
53989,5,05M304,Mott Hall High School,Residential District 06,,67,12,
53990,5,05M304,Mott Hall High School,Residential District 07,,16,s,
53991,5,05M304,Mott Hall High School,Residential District 08,,16,s,
53992,5,05M304,Mott Hall High School,Residential District 09,,40,10,
53993,5,05M304,Mott Hall High School,Residential District 10,,13,s,
53994,5,05M304,Mott Hall High School,Residential District 11,,17,s,
53995,5,05M304,Mott Hall High School,Residential District 12,,13,s,
53996,5,05M304,Mott Hall High School,Residential District 15,,s,s,
53997,5,05M304,Mott Hall High School,Residential District 18,,s,s,
53998,5,05M304,Mott Hall High School,Residential District 19,,s,s,
53999,5,05M304,Mott Hall High School,Residential District 23,,s,s,
54000,5,05M304,Mott Hall High School,Residential District 24,,s,s,
54001,5,05M304,Mott Hall High School,Residential District 27,,s,s,
54002,5,05M304,Mott Hall High School,Residential District 28,,s,s,
54003,5,05M304,Mott Hall High School,Residential District 30,,s,s,
54004,5,05M304,Mott Hall High School,Residential District 32,,s,s,
54005,5,05M304,Mott Hall High School,Residential District Unknown,,s,s,
68925,12,12X242,Mott Hall V,Residential District 01,,s,s,
68926,12,12X242,Mott Hall V,Residential District 02,,s,s,
68927,12,12X242,Mott Hall V,Residential District 03,,s,s,
68928,12,12X242,Mott Hall V,Residential District 05,,s,s,
68929,12,12X242,Mott Hall V,Residential District 06,,s,s,
68930,12,12X242,Mott Hall V,Residential District 07,,53,s,
68931,12,12X242,Mott Hall V,Residential District 08,,248,10,
68932,12,12X242,Mott Hall V,Residential District 09,,155,s,
68933,12,12X242,Mott Hall V,Residential District 10,,90,s,
68934,12,12X242,Mott Hall V,Residential District 11,,95,s,
68935,12,12X242,Mott Hall V,Residential District 12,,479,72,
68936,12,12X242,Mott Hall V,Residential District 16,,s,s,
68937,12,12X242,Mott Hall V,Residential District 19,,s,s,
68938,12,12X242,Mott Hall V,Residential District 24,,s,s,
68939,12,12X242,Mott Hall V,Residential District 25,,s,s,
68940,12,12X242,Mott Hall V,Residential District 30,,s,s,
68941,12,12X242,Mott Hall V,Residential District 31,,s,s,
68942,12,12X242,Mott Hall V,Residential District Unknown,,s,s,
57407,7,07X473,Mott Haven Village Preparatory High School,Residential District 04,,s,s,
57408,7,07X473,Mott Haven Village Preparatory High School,Residential District 05,,8,s,
57409,7,07X473,Mott Haven Village Preparatory High School,Residential District 06,,s,s,
57410,7,07X473,Mott Haven Village Preparatory High School,Residential District 07,,169,29,
57411,7,07X473,Mott Haven Village Preparatory High School,Residential District 08,,45,7,
57412,7,07X473,Mott Haven Village Preparatory High School,Residential District 09,,47,s,
57413,7,07X473,Mott Haven Village Preparatory High School,Residential District 10,,17,s,
57414,7,07X473,Mott Haven Village Preparatory High School,Residential District 11,,13,s,
57415,7,07X473,Mott Haven Village Preparatory High School,Residential District 12,,17,s,
57416,7,07X473,Mott Haven Village Preparatory High School,Residential District 13,,s,s,
57417,7,07X473,Mott Haven Village Preparatory High School,Residential District 29,,s,s,
82545,19,19K583,Multicultural High School,Residential District 04,,s,s,
82546,19,19K583,Multicultural High School,Residential District 10,,s,s,
82547,19,19K583,Multicultural High School,Residential District 13,,s,s,
82548,19,19K583,Multicultural High School,Residential District 14,,s,s,
82549,19,19K583,Multicultural High School,Residential District 15,,s,s,
82550,19,19K583,Multicultural High School,Residential District 16,,s,s,
82551,19,19K583,Multicultural High School,Residential District 17,,9,s,
82552,19,19K583,Multicultural High School,Residential District 18,,s,s,
82553,19,19K583,Multicultural High School,Residential District 19,,105,19,
82554,19,19K583,Multicultural High School,Residential District 22,,s,s,
82555,19,19K583,Multicultural High School,Residential District 23,,7,s,
82556,19,19K583,Multicultural High School,Residential District 24,,28,s,
82557,19,19K583,Multicultural High School,Residential District 25,,s,s,
82558,19,19K583,Multicultural High School,Residential District 27,,54,s,
82559,19,19K583,Multicultural High School,Residential District 28,,s,s,
82560,19,19K583,Multicultural High School,Residential District 29,,s,s,
82561,19,19K583,Multicultural High School,Residential District 32,,23,s,
43089,2,02M432,Murray Hill Academy,Residential District 01,,15,s,
43090,2,02M432,Murray Hill Academy,Residential District 02,,91,29,
43091,2,02M432,Murray Hill Academy,Residential District 03,,21,9,
43092,2,02M432,Murray Hill Academy,Residential District 04,,33,s,
43093,2,02M432,Murray Hill Academy,Residential District 05,,25,9,
43094,2,02M432,Murray Hill Academy,Residential District 06,,22,s,
43095,2,02M432,Murray Hill Academy,Residential District 07,,24,s,
43096,2,02M432,Murray Hill Academy,Residential District 08,,29,6,
43097,2,02M432,Murray Hill Academy,Residential District 09,,34,s,
43098,2,02M432,Murray Hill Academy,Residential District 10,,35,s,
43099,2,02M432,Murray Hill Academy,Residential District 11,,32,s,
43100,2,02M432,Murray Hill Academy,Residential District 12,,23,s,
43101,2,02M432,Murray Hill Academy,Residential District 13,,s,s,
43102,2,02M432,Murray Hill Academy,Residential District 14,,7,s,
43103,2,02M432,Murray Hill Academy,Residential District 15,,s,s,
43104,2,02M432,Murray Hill Academy,Residential District 16,,s,s,
43105,2,02M432,Murray Hill Academy,Residential District 17,,8,s,
43106,2,02M432,Murray Hill Academy,Residential District 18,,10,s,
